combined_id,ugc_type,wfo,valid_from_date,valid_to_date,state,fips,name,lat,lon,timezone,display_name,short_ugc,region
"MS-C099.1","County","JAN","","","MS","99","NESHOBA","3224","8906","CST","(MS-C099) NESHOBA","MS-C099","SR"
"MS-C101.1","County","JAN","","","MS","101","NEWTON","3224","8906","CST","(MS-C101) NEWTON","MS-C101","SR"
"MS-C103.1","County","JAN","","","MS","103","NOXUBEE","3306","8833","CST","(MS-C103) NOXUBEE","MS-C103","SR"
"MS-C105.1","County","JAN","","","MS","105","OKTIBBEHA","3325","8851","CST","(MS-C105) OKTIBBEHA","MS-C105","SR"
"MS-C107.1","County","MEG","","","MS","107","PANOLA","3421","8955","CST","(MS-C107) PANOLA","MS-C107","SR"
"MS-C109.1","County","LIX","","","MS","109","PEARL RIVER","3048","8934","CST","(MS-C109) PEARL RIVER","MS-C109","SR"
"MS-C111.1","County","MOB","","","MS","111","PERRY","3110","8900","CST","(MS-C111) PERRY","MS-C111","SR"
"MS-C113.1","County","LIX","","","MS","113","PIKE","3111","9024","CST","(MS-C113) PIKE","MS-C113","SR"
"MS-C115.1","County","MEG","","","MS","115","PONTOTOC","3413","8902","CST","(MS-C115) PONTOTOC","MS-C115","SR"
"MS-C117.1","County","MEG","","","MS","117","PRENTISS","3436","8830","CST","(MS-C117) PRENTISS","MS-C117","SR"
"MS-C119.1","County","MEG","","","MS","119","QUITMAN","3416","9017","CST","(MS-C119) QUITMAN","MS-C119","SR"
"MS-C121.1","County","JAN","","","MS","121","RANKIN","3220","9000","CST","(MS-C121) RANKIN","MS-C121","SR"
"MS-C123.1","County","JAN","","","MS","123","SCOTT","3223","8933","CST","(MS-C123) SCOTT","MS-C123","SR"
"MS-C125.1","County","JAN","","","MS","125","SHARKEY","3252","9049","CST","(MS-C125) SHARKEY","MS-C125","SR"
"MS-C127.1","County","JAN","","","MS","127","SIMPSON","3153","8957","CST","(MS-C127) SIMPSON","MS-C127","SR"
"MS-C129.1","County","JAN","","","MS","129","SMITH","3201","8932","CST","(MS-C129) SMITH","MS-C129","SR"
"MS-C131.1","County","MOB","","","MS","131","STONE","3048","8906","CST","(MS-C131) STONE","MS-C131","SR"
"MS-C133.1","County","JAN","","","MS","133","SUNFLOWER","3337","9037","CST","(MS-C133) SUNFLOWER","MS-C133","SR"
"MS-C135.1","County","MEG","","","MS","135","TALLAHATCHIE","3359","9010","CST","(MS-C135) TALLAHATCHIE","MS-C135","SR"
"MS-C137.1","County","MEG","","","MS","137","TATE","3440","8956","CST","(MS-C137) TATE","MS-C137","SR"
"MS-C139.1","County","MEG","","","MS","139","TIPPAH","3448","8855","CST","(MS-C139) TIPPAH","MS-C139","SR"
"MS-C141.1","County","MEG","","","MS","141","TISHOMINGO","3443","8813","CST","(MS-C141) TISHOMINGO","MS-C141","SR"
"MS-C143.1","County","MEG","","","MS","143","TUNICA","3440","9021","CST","(MS-C143) TUNICA","MS-C143","SR"
"MS-C145.1","County","MEG","","","MS","145","UNION","3428","8858","CST","(MS-C145) UNION","MS-C145","SR"
"MS-C147.1","County","LIX","","","MS","147","WALTHALL","3112","9003","CST","(MS-C147) WALTHALL","MS-C147","SR"
"MS-C149.1","County","JAN","","","MS","149","WARREN","3220","9047","CST","(MS-C149) WARREN","MS-C149","SR"
"MS-C151.1","County","JAN","","","MS","151","WASHINGTON","3315","9057","CST","(MS-C151) WASHINGTON","MS-C151","SR"
"MS-C153.1","County","MOB","","","MS","153","WAYNE","3139","8843","CST","(MS-C153) WAYNE","MS-C153","SR"
"MS-C155.1","County","JAN","","","MS","155","WEBSTER","3336","8916","CST","(MS-C155) WEBSTER","MS-C155","SR"
"MS-C157.1","County","LIX","","","MS","157","WILKINSON","3112","9119","CST","(MS-C157) WILKINSON","MS-C157","SR"
"MS-C159.1","County","JAN","","","MS","159","WINSTON","3306","8903","CST","(MS-C159) WINSTON","MS-C159","SR"
"MS-C161.1","County","MEG","","","MS","161","YALOBUSHA","3402","8942","CST","(MS-C161) YALOBUSHA","MS-C161","SR"
"MS-C163.1","County","JAN","","","MS","163","YAZOO","3246","9042","CST","(MS-C163) YAZOO","MS-C163","SR"
"MS-Z001.1","Zone","MEG","","","MS","1","DE SOTO","","","CST","(MS-Z001) DE SOTO","MS-Z001","SR"
"MS-Z002.1","Zone","MEG","","","MS","2","MARSHALL","","","CST","(MS-Z002) MARSHALL","MS-Z002","SR"
"MS-Z003.1","Zone","MEG","","","MS","3","BENTON","","","CST","(MS-Z003) BENTON","MS-Z003","SR"
"MS-Z004.1","Zone","MEG","","","MS","4","TIPPAH","","","CST","(MS-Z004) TIPPAH","MS-Z004","SR"
"MS-Z005.1","Zone","MEG","","","MS","5","ALCORN","","","CST","(MS-Z005) ALCORN","MS-Z005","SR"
"MS-Z006.1","Zone","MEG","","","MS","6","TISHOMINGO","","","CST","(MS-Z006) TISHOMINGO","MS-Z006","SR"
"MS-Z007.1","Zone","MEG","","","MS","7","TUNICA","","","CST","(MS-Z007) TUNICA","MS-Z007","SR"
"MS-Z008.1","Zone","MEG","","","MS","8","TATE","","","CST","(MS-Z008) TATE","MS-Z008","SR"
"MS-Z009.1","Zone","MEG","","","MS","9","PRENTISS","","","CST","(MS-Z009) PRENTISS","MS-Z009","SR"
"MS-Z010.1","Zone","MEG","","","MS","10","COAHOMA","","","CST","(MS-Z010) COAHOMA","MS-Z010","SR"
"MS-Z011.1","Zone","MEG","","","MS","11","QUITMAN","","","CST","(MS-Z011) QUITMAN","MS-Z011","SR"
"MS-Z012.1","Zone","MEG","","","MS","12","PANOLA","","","CST","(MS-Z012) PANOLA","MS-Z012","SR"
"MS-Z013.1","Zone","MEG","","","MS","13","LAFAYETTE","","","CST","(MS-Z013) LAFAYETTE","MS-Z013","SR"
"MS-Z014.1","Zone","MEG","","","MS","14","UNION","","","CST","(MS-Z014) UNION","MS-Z014","SR"
"MS-Z015.1","Zone","MEG","","","MS","15","PONTOTOC","","","CST","(MS-Z015) PONTOTOC","MS-Z015","SR"
"MS-Z016.1","Zone","MEG","","","MS","16","LEE","","","CST","(MS-Z016) LEE","MS-Z016","SR"
"MS-Z017.1","Zone","MEG","","","MS","17","ITAWAMBA","","","CST","(MS-Z017) ITAWAMBA","MS-Z017","SR"
"MS-Z018.1","Zone","JAN","","","MS","18","BOLIVAR","","","CST","(MS-Z018) BOLIVAR","MS-Z018","SR"
"MS-Z019.1","Zone","JAN","","","MS","19","SUNFLOWER","","","CST","(MS-Z019) SUNFLOWER","MS-Z019","SR"
"MS-Z020.1","Zone","MEG","","","MS","20","TALLAHATCHIE","","","CST","(MS-Z020) TALLAHATCHIE","MS-Z020","SR"
"MS-Z021.1","Zone","MEG","","","MS","21","YALOBUSHA","","","CST","(MS-Z021) YALOBUSHA","MS-Z021","SR"
"MS-Z022.1","Zone","MEG","","","MS","22","CALHOUN","","","CST","(MS-Z022) CALHOUN","MS-Z022","SR"
"MS-Z023.1","Zone","MEG","","","MS","23","CHICKASAW","","","CST","(MS-Z023) CHICKASAW","MS-Z023","SR"
"MS-Z024.1","Zone","MEG","","","MS","24","MONROE","","","CST","(MS-Z024) MONROE","MS-Z024","SR"
"MS-Z025.1","Zone","JAN","","","MS","25","LEFLORE","","","CST","(MS-Z025) LEFLORE","MS-Z025","SR"
"MS-Z026.1","Zone","JAN","","","MS","26","GRENADA","","","CST","(MS-Z026) GRENADA","MS-Z026","SR"
"MS-Z027.1","Zone","JAN","","","MS","27","CARROLL","","","CST","(MS-Z027) CARROLL","MS-Z027","SR"
"MS-Z028.1","Zone","JAN","","","MS","28","MONTGOMERY","","","CST","(MS-Z028) MONTGOMERY","MS-Z028","SR"
"MS-Z029.1","Zone","JAN","","","MS","29","WEBSTER","","","CST","(MS-Z029) WEBSTER","MS-Z029","SR"
"MS-Z030.1","Zone","JAN","","","MS","30","CLAY","","","CST","(MS-Z030) CLAY","MS-Z030","SR"
"MS-Z031.1","Zone","JAN","","","MS","31","LOWNDES","","","CST","(MS-Z031) LOWNDES","MS-Z031","SR"
"MS-Z032.1","Zone","JAN","","","MS","32","CHOCTAW","","","CST","(MS-Z032) CHOCTAW","MS-Z032","SR"
"MS-Z033.1","Zone","JAN","","","MS","33","OKTIBBEHA","","","CST","(MS-Z033) OKTIBBEHA","MS-Z033","SR"
"MS-Z034.1","Zone","JAN","","","MS","34","WASHINGTON","","","CST","(MS-Z034) WASHINGTON","MS-Z034","SR"
"MS-Z035.1","Zone","JAN","","","MS","35","HUMPHREYS","","","CST","(MS-Z035) HUMPHREYS","MS-Z035","SR"
"MS-Z036.1","Zone","JAN","","","MS","36","HOLMES","","","CST","(MS-Z036) HOLMES","MS-Z036","SR"
"MS-Z037.1","Zone","JAN","","","MS","37","ATTALA","","","CST","(MS-Z037) ATTALA","MS-Z037","SR"
"MS-Z038.1","Zone","JAN","","","MS","38","WINSTON","","","CST","(MS-Z038) WINSTON","MS-Z038","SR"
"MS-Z039.1","Zone","JAN","","","MS","39","NOXUBEE","","","CST","(MS-Z039) NOXUBEE","MS-Z039","SR"
"MS-Z040.1","Zone","JAN","","","MS","40","ISSAQUENA","","","CST","(MS-Z040) ISSAQUENA","MS-Z040","SR"
"MS-Z041.1","Zone","JAN","","","MS","41","SHARKEY","","","CST","(MS-Z041) SHARKEY","MS-Z041","SR"
"MS-Z042.1","Zone","JAN","","","MS","42","YAZOO","","","CST","(MS-Z042) YAZOO","MS-Z042","SR"
"MS-Z043.1","Zone","JAN","","","MS","43","MADISON","","","CST","(MS-Z043) MADISON","MS-Z043","SR"
"MS-Z044.1","Zone","JAN","","","MS","44","LEAKE","","","CST","(MS-Z044) LEAKE","MS-Z044","SR"
"MS-Z045.1","Zone","JAN","","","MS","45","NESHOBA","","","CST","(MS-Z045) NESHOBA","MS-Z045","SR"
"MS-Z046.1","Zone","JAN","","","MS","46","KEMPER","","","CST","(MS-Z046) KEMPER","MS-Z046","SR"
"MS-Z047.1","Zone","JAN","","","MS","47","WARREN","","","CST","(MS-Z047) WARREN","MS-Z047","SR"
"MS-Z048.1","Zone","JAN","","","MS","48","HINDS","","","CST","(MS-Z048) HINDS","MS-Z048","SR"
"MS-Z049.1","Zone","JAN","","","MS","49","RANKIN","","","CST","(MS-Z049) RANKIN","MS-Z049","SR"
"MS-Z050.1","Zone","JAN","","","MS","50","SCOTT","","","CST","(MS-Z050) SCOTT","MS-Z050","SR"
"MS-Z051.1","Zone","JAN","","","MS","51","NEWTON","","","CST","(MS-Z051) NEWTON","MS-Z051","SR"
"MS-Z052.1","Zone","JAN","","","MS","52","LAUDERDALE","","","CST","(MS-Z052) LAUDERDALE","MS-Z052","SR"
"MS-Z053.1","Zone","JAN","","","MS","53","CLAIBORNE","","","CST","(MS-Z053) CLAIBORNE","MS-Z053","SR"
"MS-Z054.1","Zone","JAN","","","MS","54","COPIAH","","","CST","(MS-Z054) COPIAH","MS-Z054","SR"
"MS-Z055.1","Zone","JAN","","","MS","55","SIMPSON","","","CST","(MS-Z055) SIMPSON","MS-Z055","SR"
"MS-Z056.1","Zone","JAN","","","MS","56","SMITH","","","CST","(MS-Z056) SMITH","MS-Z056","SR"
"MS-Z057.1","Zone","JAN","","","MS","57","JASPER","","","CST","(MS-Z057) JASPER","MS-Z057","SR"
"MS-Z058.1","Zone","JAN","","","MS","58","CLARKE","","","CST","(MS-Z058) CLARKE","MS-Z058","SR"
"MS-Z059.1","Zone","JAN","","","MS","59","JEFFERSON","","","CST","(MS-Z059) JEFFERSON","MS-Z059","SR"
"MS-Z060.1","Zone","JAN","","","MS","60","ADAMS","","","CST","(MS-Z060) ADAMS","MS-Z060","SR"
"MS-Z061.1","Zone","JAN","","","MS","61","FRANKLIN","","","CST","(MS-Z061) FRANKLIN","MS-Z061","SR"
"MS-Z062.1","Zone","JAN","","","MS","62","LINCOLN","","","CST","(MS-Z062) LINCOLN","MS-Z062","SR"
"MS-Z063.1","Zone","JAN","","","MS","63","LAWRENCE","","","CST","(MS-Z063) LAWRENCE","MS-Z063","SR"
"MS-Z064.1","Zone","JAN","","","MS","64","JEFFERSON DAVIS","","","CST","(MS-Z064) JEFFERSON DAVIS","MS-Z064","SR"
"MS-Z065.1","Zone","JAN","","","MS","65","COVINGTON","","","CST","(MS-Z065) COVINGTON","MS-Z065","SR"
"MS-Z066.1","Zone","JAN","","","MS","66","JONES","","","CST","(MS-Z066) JONES","MS-Z066","SR"
"MS-Z067.1","Zone","MOB","","","MS","67","WAYNE","","","CST","(MS-Z067) WAYNE","MS-Z067","SR"
"MS-Z068.1","Zone","LIX","","","MS","68","WILKINSON","","","CST","(MS-Z068) WILKINSON","MS-Z068","SR"
"MS-Z069.1","Zone","LIX","","","MS","69","AMITE","","","CST","(MS-Z069) AMITE","MS-Z069","SR"
"MS-Z070.1","Zone","LIX","","","MS","70","PIKE","","","CST","(MS-Z070) PIKE","MS-Z070","SR"
"MS-Z071.1","Zone","LIX","","","MS","71","WALTHALL","","","CST","(MS-Z071) WALTHALL","MS-Z071","SR"
"MS-Z072.1","Zone","JAN","","","MS","72","MARION","","","CST","(MS-Z072) MARION","MS-Z072","SR"
"MS-Z073.1","Zone","JAN","","","MS","73","LAMAR","","","CST","(MS-Z073) LAMAR","MS-Z073","SR"
"MS-Z074.1","Zone","JAN","","","MS","74","FORREST","","","CST","(MS-Z074) FORREST","MS-Z074","SR"
"MS-Z075.1","Zone","MOB","","","MS","75","PERRY","","","CST","(MS-Z075) PERRY","MS-Z075","SR"
"MS-Z076.1","Zone","MOB","","","MS","76","GREENE","","","CST","(MS-Z076) GREENE","MS-Z076","SR"
"MS-Z077.1","Zone","LIX","","","MS","77","PEARL RIVER","","","CST","(MS-Z077) PEARL RIVER","MS-Z077","SR"
"MS-Z078.1","Zone","MOB","","","MS","78","STONE","","","CST","(MS-Z078) STONE","MS-Z078","SR"
"MS-Z079.1","Zone","MOB","","","MS","79","GEORGE","","","CST","(MS-Z079) GEORGE","MS-Z079","SR"
"MS-Z080.1","Zone","LIX","","","MS","80","HANCOCK","","","CST","(MS-Z080) HANCOCK","MS-Z080","SR"
"MS-Z081.1","Zone","LIX","","","MS","81","HARRISON","","","CST","(MS-Z081) HARRISON","MS-Z081","SR"
"MS-Z082.1","Zone","LIX","","","MS","82","JACKSON","","","CST","(MS-Z082) JACKSON","MS-Z082","SR"
"MT-C001.1","County","TFX","","","MT","1","BEAVERHEAD","4510","11240","MST","(MT-C001) BEAVERHEAD","MT-C001","WR"
"MT-C003.1","County","BYZ","","","MT","3","BIG HORN","4532","10730","MST","(MT-C003) BIG HORN","MT-C003","WR"
"MT-C005.1","County","TFX","","","MT","5","BLAINE","4822","10854","MST","(MT-C005) BLAINE","MT-C005","WR"
"MT-C007.1","County","TFX","","","MT","7","BROADWATER","4618","11125","MST","(MT-C007) BROADWATER","MT-C007","WR"
"MT-C009.1","County","BYZ","","","MT","9","CARBON","4518","10901","MST","(MT-C009) CARBON","MT-C009","WR"
"MT-C011.1","County","BYZ","","","MT","11","CARTER","4535","10430","MST","(MT-C011) CARTER","MT-C011","WR"
"MT-C013.1","County","TFX","","","MT","13","CASCADE","4720","11120","MST","(MT-C013) CASCADE","MT-C013","WR"
"MT-C015.1","County","TFX","","","MT","15","CHOUTEAU","4753","11028","MST","(MT-C015) CHOUTEAU","MT-C015","WR"
"MT-C017.1","County","BYZ","","","MT","17","CUSTER","4618","10527","MST","(MT-C017) CUSTER","MT-C017","WR"
"MT-C019.1","County","GGW","","","MT","19","DANIELS","4847","10529","MST","(MT-C019) DANIELS","MT-C019","WR"
"MT-C021.1","County","GGW","","","MT","21","DAWSON","4719","10450","MST","(MT-C021) DAWSON","MT-C021","WR"
"MT-C023.1","County","MSO","","","MT","23","DEER LODGE","4602","11303","MST","(MT-C023) DEER LODGE","MT-C023","WR"
"MT-C025.1","County","BYZ","","","MT","25","FALLON","4617","10427","MST","(MT-C025) FALLON","MT-C025","WR"
"MT-C027.1","County","TFX","","","MT","27","FERGUS","4724","10700","MST","(MT-C027) FERGUS","MT-C027","WR"
"MT-C029.1","County","MSO","","","MT","29","FLATHEAD","4818","11358","MST","(MT-C029) FLATHEAD","MT-C029","WR"
"MT-C031.1","County","TFX","","","MT","31","GALLATIN","4517","11115","MST","(MT-C031) GALLATIN","MT-C031","WR"
"MT-C033.1","County","GGW","","","MT","33","GARFIELD","4724","10700","MST","(MT-C033) GARFIELD","MT-C033","WR"
"MT-C035.1","County","TFX","","","MT","35","GLACIER","4839","11305","MST","(MT-C035) GLACIER","MT-C035","WR"
"MT-C037.1","County","BYZ","","","MT","37","GOLDEN VALLEY","4623","10913","MST","(MT-C037) GOLDEN VALLEY","MT-C037","WR"
"MT-C039.1","County","MSO","","","MT","39","GRANITE","4615","11317","MST","(MT-C039) GRANITE","MT-C039","WR"
"MT-C041.1","County","TFX","","","MT","41","HILL","4835","11009","MST","(MT-C041) HILL","MT-C041","WR"
"MT-C043.1","County","TFX","","","MT","43","JEFFERSON","4609","11207","MST","(MT-C043) JEFFERSON","MT-C043","WR"
"MT-C045.1","County","TFX","","","MT","45","JUDITH BASIN","4703","11017","MST","(MT-C045) JUDITH BASIN","MT-C045","WR"
"MT-C047.1","County","MSO","","","MT","47","LAKE","4724","11404","MST","(MT-C047) LAKE","MT-C047","WR"
"MT-C049.1","County","TFX","","","MT","49","LEWIS AND CLARK","4715","11222","MST","(MT-C049) LEWIS AND CLARK","MT-C049","WR"
"MT-C051.1","County","TFX","","","MT","51","LIBERTY","4833","11100","MST","(MT-C051) LIBERTY","MT-C051","WR"
"MT-C053.1","County","MSO","","","MT","53","LINCOLN","4825","11522","MST","(MT-C053) LINCOLN","MT-C053","WR"
"MT-C055.1","County","GGW","","","MT","55","MCCONE","4738","10547","MST","(MT-C055) MCCONE","MT-C055","WR"
"MT-C057.1","County","TFX","","","MT","57","MADISON","4514","11200","MST","(MT-C057) MADISON","MT-C057","WR"
"MT-C059.1","County","TFX","","","MT","59","MEAGHER","4637","11057","MST","(MT-C059) MEAGHER","MT-C059","WR"
"MT-C061.1","County","MSO","","","MT","61","MINERAL","4707","11503","MST","(MT-C061) MINERAL","MT-C061","WR"
"MT-C063.1","County","MSO","","","MT","63","MISSOULA","4707","11359","MST","(MT-C063) MISSOULA","MT-C063","WR"
"MT-C065.1","County","BYZ","","","MT","65","MUSSELSHELL","4627","10822","MST","(MT-C065) MUSSELSHELL","MT-C065","WR"
"MT-C067.1","County","BYZ","","","MT","67","PARK","4536","11026","MST","(MT-C067) PARK","MT-C067","WR"
"MT-C069.1","County","GGW","","","MT","69","PETROLEUM","4710","10815","MST","(MT-C069) PETROLEUM","MT-C069","WR"
"MT-C071.1","County","GGW","","","MT","71","PHILLIPS","4814","10805","MST","(MT-C071) PHILLIPS","MT-C071","WR"
"MT-C073.1","County","TFX","","","MT","73","PONDERA","4813","11217","MST","(MT-C073) PONDERA","MT-C073","WR"
"MT-C075.1","County","BYZ","","","MT","75","POWDER RIVER","4524","10538","MST","(MT-C075) POWDER RIVER","MT-C075","WR"
"MT-C077.1","County","MSO","","","MT","77","POWELL","4654","11253","MST","(MT-C077) POWELL","MT-C077","WR"
"MT-C079.1","County","GGW","","","MT","79","PRAIRIE","4653","10520","MST","(MT-C079) PRAIRIE","MT-C079","WR"
"MT-C081.1","County","MSO","","","MT","81","RAVALLI","4604","11406","MST","(MT-C081) RAVALLI","MT-C081","WR"
"MT-C083.1","County","GGW","","","MT","83","RICHLAND","4745","10437","MST","(MT-C083) RICHLAND","MT-C083","WR"
"MT-C085.1","County","GGW","","","MT","85","ROOSEVELT","4817","10459","MST","(MT-C085) ROOSEVELT","MT-C085","WR"
"MT-C087.1","County","BYZ","","","MT","87","ROSEBUD","4559","10702","MST","(MT-C087) ROSEBUD","MT-C087","WR"
"MT-C089.1","County","MSO","","","MT","89","SANDERS","4728","11503","MST","(MT-C089) SANDERS","MT-C089","WR"
"MT-C091.1","County","GGW","","","MT","91","SHERIDAN","4843","10430","MST","(MT-C091) SHERIDAN","MT-C091","WR"
"MT-C093.1","County","MSO","","","MT","93","SILVER BOW","4554","11242","MST","(MT-C093) SILVER BOW","MT-C093","WR"
"MT-C095.1","County","BYZ","","","MT","95","STILLWATER","4540","10928","MST","(MT-C095) STILLWATER","MT-C095","WR"
"MT-C097.1","County","BYZ","","","MT","97","SWEET GRASS","4541","10953","MST","(MT-C097) SWEET GRASS","MT-C097","WR"
"MT-C099.1","County","TFX","","","MT","99","TETON","4750","11213","MST","(MT-C099) TETON","MT-C099","WR"
"MT-C101.1","County","TFX","","","MT","101","TOOLE","4835","11142","MST","(MT-C101) TOOLE","MT-C101","WR"
"MT-C103.1","County","BYZ","","","MT","103","TREASURE","4610","10718","MST","(MT-C103) TREASURE","MT-C103","WR"
"MT-C105.1","County","GGW","","","MT","105","VALLEY","4820","10635","MST","(MT-C105) VALLEY","MT-C105","WR"
"MT-C107.1","County","BYZ","","","MT","107","WHEATLAND","4628","10950","MST","(MT-C107) WHEATLAND","MT-C107","WR"
"MT-C109.1","County","GGW","","","MT","109","WIBAUX","4702","10418","MST","(MT-C109) WIBAUX","MT-C109","WR"
"MT-C111.1","County","BYZ","","","MT","111","YELLOWSTONE","4558","10809","MST","(MT-C111) YELLOWSTONE","MT-C111","WR"
"MT-C113.1","County","TFX","","","MT","113","YLLWSTN NATL PARK","4434","11031","MST","(MT-C113) YLLWSTN NATL PARK","MT-C113","WR"
"MT-Z001.1","Zone","MSO","","","MT","1","KOOTENAI/CABINET REGION","","","MST","(MT-Z001) KOOTENAI/CABINET REGION","MT-Z001","WR"
"MT-Z002.1","Zone","MSO","","","MT","2","WEST GLACIER REGION","","","MST","(MT-Z002) WEST GLACIER REGION","MT-Z002","WR"
"MT-Z003.1","Zone","MSO","","","MT","3","FLATHEAD/MISSION VALLEYS","","","MST","(MT-Z003) FLATHEAD/MISSION VALLEYS","MT-Z003","WR"
"MT-Z004.1","Zone","MSO","","","MT","4","LOWER CLARK FORK REGION","","","MST","(MT-Z004) LOWER CLARK FORK REGION","MT-Z004","WR"
"MT-Z005.1","Zone","MSO","","","MT","5","MISSOULA / BITTERROOT VALLEYS","","","MST","(MT-Z005) MISSOULA / BITTERROOT VALLEYS","MT-Z005","WR"
"MT-Z006.1","Zone","MSO","","","MT","6","BITTERROOT / SAPPHIRE MOUNTAINS","","","MST","(MT-Z006) BITTERROOT / SAPPHIRE MOUNTAINS","MT-Z006","WR"
"MT-Z007.1","Zone","MSO","8/31/2005 10:00:00 PM","","MT","7","BUTTE / BLACKFOOT REGION","","","MST","(MT-Z007) BUTTE / BLACKFOOT REGION","MT-Z007","WR"
"MT-Z007.2","Zone","MSO","","8/31/2005 9:59:00 PM","MT","7","BUTTE / BLACKFOOT REGION","0","0","MST","(MT-Z007) BUTTE / BLACKFOOT REGION","MT-Z007","WR"
"MT-Z008.1","Zone","TFX","","","MT","8","BEAVERHEAD","","","MST","(MT-Z008) BEAVERHEAD","MT-Z008","WR"
"MT-Z009.1","Zone","TFX","","","MT","9","NORTH ROCKY MOUNTAIN FRONT","","","MST","(MT-Z009) NORTH ROCKY MOUNTAIN FRONT","MT-Z009","WR"
"MT-Z010.1","Zone","TFX","","","MT","10","EASTERN GLACIER","","","MST","(MT-Z010) EASTERN GLACIER","MT-Z010","WR"
"MT-Z011.1","Zone","TFX","","","MT","11","HILL","","","MST","(MT-Z011) HILL","MT-Z011","WR"
"MT-Z012.1","Zone","TFX","","","MT","12","CASCADE","","","MST","(MT-Z012) CASCADE","MT-Z012","WR"
"MT-Z013.1","Zone","TFX","","","MT","13","CHOUTEAU","","","MST","(MT-Z013) CHOUTEAU","MT-Z013","WR"
"MT-Z014.1","Zone","TFX","","","MT","14","SOUTHERN LEWIS AND CLARK","","","MST","(MT-Z014) SOUTHERN LEWIS AND CLARK","MT-Z014","WR"
"MT-Z015.1","Zone","TFX","","","MT","15","MADISON","","","MST","(MT-Z015) MADISON","MT-Z015","WR"
"MT-Z016.1","Zone","GGW","","","MT","16","CENTRAL AND SE PHILLIPS","","","MST","(MT-Z016) CENTRAL AND SE PHILLIPS","MT-Z016","WR"
"MT-Z017.1","Zone","GGW","","","MT","17","CENTRAL AND SOUTHERN VALLEY","","","MST","(MT-Z017) CENTRAL AND SOUTHERN VALLEY","MT-Z017","WR"
"MT-Z018.1","Zone","GGW","","","MT","18","DANIELS","","","MST","(MT-Z018) DANIELS","MT-Z018","WR"
"MT-Z019.1","Zone","GGW","","","MT","19","SHERIDAN","","","MST","(MT-Z019) SHERIDAN","MT-Z019","WR"
"MT-Z020.1","Zone","GGW","","","MT","20","WESTERN ROOSEVELT","","","MST","(MT-Z020) WESTERN ROOSEVELT","MT-Z020","WR"
"MT-Z021.1","Zone","GGW","","","MT","21","PETROLEUM","","","MST","(MT-Z021) PETROLEUM","MT-Z021","WR"
"MT-Z022.1","Zone","GGW","","","MT","22","GARFIELD","","","MST","(MT-Z022) GARFIELD","MT-Z022","WR"
"MT-Z023.1","Zone","GGW","","","MT","23","MCCONE","","","MST","(MT-Z023) MCCONE","MT-Z023","WR"
"MT-Z024.1","Zone","GGW","","","MT","24","RICHLAND","","","MST","(MT-Z024) RICHLAND","MT-Z024","WR"
"MT-Z025.1","Zone","GGW","","","MT","25","DAWSON","","","MST","(MT-Z025) DAWSON","MT-Z025","WR"
"MT-Z026.1","Zone","GGW","","","MT","26","PRAIRIE","","","MST","(MT-Z026) PRAIRIE","MT-Z026","WR"
"MT-Z027.1","Zone","GGW","","","MT","27","WIBAUX","","","MST","(MT-Z027) WIBAUX","MT-Z027","WR"
"MT-Z028.1","Zone","BYZ","","","MT","28","SOUTHERN WHEATLAND","","","MST","(MT-Z028) SOUTHERN WHEATLAND","MT-Z028","WR"
